tanggal,nama_pasar,komoditas,harga
2021-01-18,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-19,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-20,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-21,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-22,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-23,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-24,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-25,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-26,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-27,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-28,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-29,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-30,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",130000
2021-01-31,"Pasar Grogol","Daging Sapi Has (Paha Belakang)",
2021-01-01,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-02,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-03,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-04,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-05,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-06,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-07,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-08,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-09,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-10,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-11,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-12,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-13,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-14,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-15,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-16,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-17,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-18,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-19,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-20,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-21,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-22,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-23,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-24,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-25,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-26,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-27,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-28,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-29,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-30,"Pasar Grogol","Daging Sapi Murni (Semur)",130000
2021-01-31,"Pasar Grogol","Daging Sapi Murni (Semur)",
2021-01-01,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-02,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-03,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-04,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-05,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-06,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-07,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-08,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-09,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-10,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-11,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-12,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-13,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-14,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-15,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-16,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-17,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-18,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-19,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-20,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-21,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-22,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-23,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-24,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-25,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-26,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-27,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-28,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-29,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-30,"Pasar Grogol","Ayam Broiler/Ras",35000
2021-01-31,"Pasar Grogol","Ayam Broiler/Ras",
2021-01-01,"Pasar Grogol","Telur Ayam Ras",28000
2021-01-02,"Pasar Grogol","Telur Ayam Ras",27000
2021-01-03,"Pasar Grogol","Telur Ayam Ras",27000
2021-01-04,"Pasar Grogol","Telur Ayam Ras",26000
2021-01-05,"Pasar Grogol","Telur Ayam Ras",26000
2021-01-06,"Pasar Grogol","Telur Ayam Ras",26000
2021-01-07,"Pasar Grogol","Telur Ayam Ras",26000
2021-01-08,"Pasar Grogol","Telur Ayam Ras",26000
2021-01-09,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-10,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-11,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-12,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-13,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-14,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-15,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-16,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-17,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-18,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-19,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-20,"Pasar Grogol","Telur Ayam Ras",25000
2021-01-21,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-22,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-23,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-24,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-25,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-26,"Pasar Grogol","Telur Ayam Ras",24000
2021-01-27,"Pasar Grogol","Telur Ayam Ras",23000
2021-01-28,"Pasar Grogol","Telur Ayam Ras",23000
2021-01-29,"Pasar Grogol","Telur Ayam Ras",23000
2021-01-30,"Pasar Grogol","Telur Ayam Ras",23000
2021-01-31,"Pasar Grogol","Telur Ayam Ras",
2021-01-01,"Pasar Grogol","Gula Pasir",13000
2021-01-02,"Pasar Grogol","Gula Pasir",13000
2021-01-03,"Pasar Grogol","Gula Pasir",13000
2021-01-04,"Pasar Grogol","Gula Pasir",13000
2021-01-05,"Pasar Grogol","Gula Pasir",13000
2021-01-06,"Pasar Grogol","Gula Pasir",13000
2021-01-07,"Pasar Grogol","Gula Pasir",13000
2021-01-08,"Pasar Grogol","Gula Pasir",13000
2021-01-09,"Pasar Grogol","Gula Pasir",13000
2021-01-10,"Pasar Grogol","Gula Pasir",13000
2021-01-11,"Pasar Grogol","Gula Pasir",13000
2021-01-12,"Pasar Grogol","Gula Pasir",13000
2021-01-13,"Pasar Grogol","Gula Pasir",13000
2021-01-14,"Pasar Grogol","Gula Pasir",13000
2021-01-15,"Pasar Grogol","Gula Pasir",13000
2021-01-16,"Pasar Grogol","Gula Pasir",13000
2021-01-17,"Pasar Grogol","Gula Pasir",13000
2021-01-18,"Pasar Grogol","Gula Pasir",13000
2021-01-19,"Pasar Grogol","Gula Pasir",13000
2021-01-20,"Pasar Grogol","Gula Pasir",13000
2021-01-21,"Pasar Grogol","Gula Pasir",13000
2021-01-22,"Pasar Grogol","Gula Pasir",13000
2021-01-23,"Pasar Grogol","Gula Pasir",13000
2021-01-24,"Pasar Grogol","Gula Pasir",13000
2021-01-25,"Pasar Grogol","Gula Pasir",13000
2021-01-26,"Pasar Grogol","Gula Pasir",13000
2021-01-27,"Pasar Grogol","Gula Pasir",13000
2021-01-28,"Pasar Grogol","Gula Pasir",13000
2021-01-29,"Pasar Grogol","Gula Pasir",13000
2021-01-30,"Pasar Grogol","Gula Pasir",13000
2021-01-31,"Pasar Grogol","Gula Pasir",
2021-01-01,"Pasar Grogol","Tepung Terigu",8000
2021-01-02,"Pasar Grogol","Tepung Terigu",8000
2021-01-03,"Pasar Grogol","Tepung Terigu",8000
2021-01-04,"Pasar Grogol","Tepung Terigu",8000
2021-01-05,"Pasar Grogol","Tepung Terigu",8000
2021-01-06,"Pasar Grogol","Tepung Terigu",8000
2021-01-07,"Pasar Grogol","Tepung Terigu",8000
2021-01-08,"Pasar Grogol","Tepung Terigu",8000
2021-01-09,"Pasar Grogol","Tepung Terigu",8000
2021-01-10,"Pasar Grogol","Tepung Terigu",8000
2021-01-11,"Pasar Grogol","Tepung Terigu",8000
2021-01-12,"Pasar Grogol","Tepung Terigu",8000
2021-01-13,"Pasar Grogol","Tepung Terigu",8000
2021-01-14,"Pasar Grogol","Tepung Terigu",8000
2021-01-15,"Pasar Grogol","Tepung Terigu",8000
2021-01-16,"Pasar Grogol","Tepung Terigu",8000
2021-01-17,"Pasar Grogol","Tepung Terigu",8000
2021-01-18,"Pasar Grogol","Tepung Terigu",8000
2021-01-19,"Pasar Grogol","Tepung Terigu",8000
2021-01-20,"Pasar Grogol","Tepung Terigu",8000
2021-01-21,"Pasar Grogol","Tepung Terigu",8000
2021-01-22,"Pasar Grogol","Tepung Terigu",8000
2021-01-23,"Pasar Grogol","Tepung Terigu",8000
2021-01-24,"Pasar Grogol","Tepung Terigu",8000
2021-01-25,"Pasar Grogol","Tepung Terigu",8000
2021-01-26,"Pasar Grogol","Tepung Terigu",8000
2021-01-27,"Pasar Grogol","Tepung Terigu",8000
2021-01-28,"Pasar Grogol","Tepung Terigu",8000
2021-01-29,"Pasar Grogol","Tepung Terigu",8000
2021-01-30,"Pasar Grogol","Tepung Terigu",8000
2021-01-31,"Pasar Grogol","Tepung Terigu",
2021-01-01,"Pasar Grogol","Garam Dapur",4000
2021-01-02,"Pasar Grogol","Garam Dapur",4000
2021-01-03,"Pasar Grogol","Garam Dapur",4000
2021-01-04,"Pasar Grogol","Garam Dapur",4000
2021-01-05,"Pasar Grogol","Garam Dapur",4000
2021-01-06,"Pasar Grogol","Garam Dapur",4000
2021-01-07,"Pasar Grogol","Garam Dapur",4000
2021-01-08,"Pasar Grogol","Garam Dapur",4000
2021-01-09,"Pasar Grogol","Garam Dapur",4000
2021-01-10,"Pasar Grogol","Garam Dapur",4000
2021-01-11,"Pasar Grogol","Garam Dapur",4000
2021-01-12,"Pasar Grogol","Garam Dapur",4000
2021-01-13,"Pasar Grogol","Garam Dapur",4000
2021-01-14,"Pasar Grogol","Garam Dapur",4000
2021-01-15,"Pasar Grogol","Garam Dapur",4000
2021-01-16,"Pasar Grogol","Garam Dapur",4000
2021-01-17,"Pasar Grogol","Garam Dapur",4000
2021-01-18,"Pasar Grogol","Garam Dapur",4000
2021-01-19,"Pasar Grogol","Garam Dapur",4000
2021-01-20,"Pasar Grogol","Garam Dapur",4000
2021-01-21,"Pasar Grogol","Garam Dapur",4000
2021-01-22,"Pasar Grogol","Garam Dapur",4000
2021-01-23,"Pasar Grogol","Garam Dapur",4000
2021-01-24,"Pasar Grogol","Garam Dapur",4000
2021-01-25,"Pasar Grogol","Garam Dapur",4000
2021-01-26,"Pasar Grogol","Garam Dapur",4000
2021-01-27,"Pasar Grogol","Garam Dapur",4000
2021-01-28,"Pasar Grogol","Garam Dapur",4000
2021-01-29,"Pasar Grogol","Garam Dapur",4000
2021-01-30,"Pasar Grogol","Garam Dapur",4000
2021-01-31,"Pasar Grogol","Garam Dapur",
2021-01-01,"Pasar Grogol","Kentang (sedang)",14000
2021-01-02,"Pasar Grogol","Kentang (sedang)",14000
2021-01-03,"Pasar Grogol","Kentang (sedang)",14000
2021-01-04,"Pasar Grogol","Kentang (sedang)",14000
2021-01-05,"Pasar Grogol","Kentang (sedang)",14000
2021-01-06,"Pasar Grogol","Kentang (sedang)",13000
2021-01-07,"Pasar Grogol","Kentang (sedang)",13000
2021-01-08,"Pasar Grogol","Kentang (sedang)",13000
2021-01-09,"Pasar Grogol","Kentang (sedang)",13000
2021-01-10,"Pasar Grogol","Kentang (sedang)",13000
2021-01-11,"Pasar Grogol","Kentang (sedang)",13000
2021-01-12,"Pasar Grogol","Kentang (sedang)",13000
2021-01-13,"Pasar Grogol","Kentang (sedang)",13000
2021-01-14,"Pasar Grogol","Kentang (sedang)",13000
2021-01-15,"Pasar Grogol","Kentang (sedang)",13000
2021-01-16,"Pasar Grogol","Kentang (sedang)",13000
2021-01-17,"Pasar Grogol","Kentang (sedang)",13000
2021-01-18,"Pasar Grogol","Kentang (sedang)",13000
2021-01-19,"Pasar Grogol","Kentang (sedang)",13000
2021-01-20,"Pasar Grogol","Kentang (sedang)",13000
2021-01-21,"Pasar Grogol","Kentang (sedang)",13000
2021-01-22,"Pasar Grogol","Kentang (sedang)",13000
2021-01-23,"Pasar Grogol","Kentang (sedang)",13000
2021-01-24,"Pasar Grogol","Kentang (sedang)",13000
2021-01-25,"Pasar Grogol","Kentang (sedang)",13000
2021-01-26,"Pasar Grogol","Kentang (sedang)",13000
2021-01-27,"Pasar Grogol","Kentang (sedang)",13000
2021-01-28,"Pasar Grogol","Kentang (sedang)",13000
2021-01-29,"Pasar Grogol","Kentang (sedang)",13000
2021-01-30,"Pasar Grogol","Kentang (sedang)",13000
2021-01-31,"Pasar Grogol","Kentang (sedang)",
2021-01-01,"Pasar Grogol","Tomat Buah",14000
2021-01-02,"Pasar Grogol","Tomat Buah",14000
2021-01-03,"Pasar Grogol","Tomat Buah",14000
2021-01-04,"Pasar Grogol","Tomat Buah",12000
2021-01-05,"Pasar Grogol","Tomat Buah",12000
2021-01-06,"Pasar Grogol","Tomat Buah",12000
2021-01-07,"Pasar Grogol","Tomat Buah",12000
2021-01-08,"Pasar Grogol","Tomat Buah",12000
2021-01-09,"Pasar Grogol","Tomat Buah",12000
2021-01-10,"Pasar Grogol","Tomat Buah",12000
2021-01-11,"Pasar Grogol","Tomat Buah",12000
2021-01-12,"Pasar Grogol","Tomat Buah",12000
2021-01-13,"Pasar Grogol","Tomat Buah",12000
2021-01-14,"Pasar Grogol","Tomat Buah",12000
2021-01-15,"Pasar Grogol","Tomat Buah",12000
2021-01-16,"Pasar Grogol","Tomat Buah",12000
2021-01-17,"Pasar Grogol","Tomat Buah",12000
2021-01-18,"Pasar Grogol","Tomat Buah",12000
2021-01-19,"Pasar Grogol","Tomat Buah",12000
2021-01-20,"Pasar Grogol","Tomat Buah",12000
2021-01-21,"Pasar Grogol","Tomat Buah",12000
2021-01-22,"Pasar Grogol","Tomat Buah",12000
2021-01-23,"Pasar Grogol","Tomat Buah",12000
2021-01-24,"Pasar Grogol","Tomat Buah",12000
2021-01-25,"Pasar Grogol","Tomat Buah",12000
2021-01-26,"Pasar Grogol","Tomat Buah",12000
2021-01-27,"Pasar Grogol","Tomat Buah",12000
2021-01-28,"Pasar Grogol","Tomat Buah",12000
2021-01-29,"Pasar Grogol","Tomat Buah",12000
2021-01-30,"Pasar Grogol","Tomat Buah",12000
2021-01-31,"Pasar Grogol","Tomat Buah",
2021-01-01,"Pasar Grogol","Kelapa Kupas",10000
2021-01-02,"Pasar Grogol","Kelapa Kupas",10000
2021-01-03,"Pasar Grogol","Kelapa Kupas",10000
2021-01-04,"Pasar Grogol","Kelapa Kupas",10000
2021-01-05,"Pasar Grogol","Kelapa Kupas",10000
2021-01-06,"Pasar Grogol","Kelapa Kupas",10000
2021-01-07,"Pasar Grogol","Kelapa Kupas",10000
2021-01-08,"Pasar Grogol","Kelapa Kupas",10000
2021-01-09,"Pasar Grogol","Kelapa Kupas",10000
2021-01-10,"Pasar Grogol","Kelapa Kupas",10000
2021-01-11,"Pasar Grogol","Kelapa Kupas",10000
2021-01-12,"Pasar Grogol","Kelapa Kupas",10000
2021-01-13,"Pasar Grogol","Kelapa Kupas",10000
2021-01-14,"Pasar Grogol","Kelapa Kupas",10000
2021-01-15,"Pasar Grogol","Kelapa Kupas",10000
2021-01-16,"Pasar Grogol","Kelapa Kupas",10000
2021-01-17,"Pasar Grogol","Kelapa Kupas",10000
2021-01-18,"Pasar Grogol","Kelapa Kupas",10000
2021-01-19,"Pasar Grogol","Kelapa Kupas",10000
2021-01-20,"Pasar Grogol","Kelapa Kupas",10000
2021-01-21,"Pasar Grogol","Kelapa Kupas",10000
2021-01-22,"Pasar Grogol","Kelapa Kupas",10000
2021-01-23,"Pasar Grogol","Kelapa Kupas",10000
2021-01-24,"Pasar Grogol","Kelapa Kupas",10000
2021-01-25,"Pasar Grogol","Kelapa Kupas",10000
2021-01-26,"Pasar Grogol","Kelapa Kupas",10000
2021-01-27,"Pasar Grogol","Kelapa Kupas",10000
2021-01-28,"Pasar Grogol","Kelapa Kupas",10000
2021-01-29,"Pasar Grogol","Kelapa Kupas",10000
2021-01-30,"Pasar Grogol","Kelapa Kupas",10000
2021-01-31,"Pasar Grogol","Kelapa Kupas",
2021-01-01,"Pasar Grogol",Semangka,10000
2021-01-02,"Pasar Grogol",Semangka,10000
2021-01-03,"Pasar Grogol",Semangka,10000
2021-01-04,"Pasar Grogol",Semangka,10000
2021-01-05,"Pasar Grogol",Semangka,10000
2021-01-06,"Pasar Grogol",Semangka,10000
2021-01-07,"Pasar Grogol",Semangka,10000
2021-01-08,"Pasar Grogol",Semangka,10000
2021-01-09,"Pasar Grogol",Semangka,10000
2021-01-10,"Pasar Grogol",Semangka,10000
2021-01-11,"Pasar Grogol",Semangka,10000
2021-01-12,"Pasar Grogol",Semangka,10000
2021-01-13,"Pasar Grogol",Semangka,10000
2021-01-14,"Pasar Grogol",Semangka,10000
2021-01-15,"Pasar Grogol",Semangka,10000
2021-01-16,"Pasar Grogol",Semangka,10000
2021-01-17,"Pasar Grogol",Semangka,10000
2021-01-18,"Pasar Grogol",Semangka,10000
2021-01-19,"Pasar Grogol",Semangka,10000
2021-01-20,"Pasar Grogol",Semangka,10000
2021-01-21,"Pasar Grogol",Semangka,10000
2021-01-22,"Pasar Grogol",Semangka,10000
2021-01-23,"Pasar Grogol",Semangka,10000
2021-01-24,"Pasar Grogol",Semangka,10000
2021-01-25,"Pasar Grogol",Semangka,10000
2021-01-26,"Pasar Grogol",Semangka,10000
2021-01-27,"Pasar Grogol",Semangka,10000
2021-01-28,"Pasar Grogol",Semangka,10000
2021-01-29,"Pasar Grogol",Semangka,10000
2021-01-30,"Pasar Grogol",Semangka,10000
2021-01-31,"Pasar Grogol",Semangka,
2021-01-01,"Pasar Grogol","Jeruk Medan",25000
2021-01-02,"Pasar Grogol","Jeruk Medan",25000
2021-01-03,"Pasar Grogol","Jeruk Medan",25000
2021-01-04,"Pasar Grogol","Jeruk Medan",25000
2021-01-05,"Pasar Grogol","Jeruk Medan",25000
2021-01-06,"Pasar Grogol","Jeruk Medan",25000
2021-01-07,"Pasar Grogol","Jeruk Medan",25000
2021-01-08,"Pasar Grogol","Jeruk Medan",25000
2021-01-09,"Pasar Grogol","Jeruk Medan",25000
2021-01-10,"Pasar Grogol","Jeruk Medan",25000
2021-01-11,"Pasar Grogol","Jeruk Medan",25000
2021-01-12,"Pasar Grogol","Jeruk Medan",25000
2021-01-13,"Pasar Grogol","Jeruk Medan",25000
2021-01-14,"Pasar Grogol","Jeruk Medan",25000
2021-01-15,"Pasar Grogol","Jeruk Medan",25000
2021-01-16,"Pasar Grogol","Jeruk Medan",25000
2021-01-17,"Pasar Grogol","Jeruk Medan",25000
2021-01-18,"Pasar Grogol","Jeruk Medan",25000
2021-01-19,"Pasar Grogol","Jeruk Medan",25000
2021-01-20,"Pasar Grogol","Jeruk Medan",25000
2021-01-21,"Pasar Grogol","Jeruk Medan",25000
2021-01-22,"Pasar Grogol","Jeruk Medan",25000
2021-01-23,"Pasar Grogol","Jeruk Medan",25000
2021-01-24,"Pasar Grogol","Jeruk Medan",25000
2021-01-25,"Pasar Grogol","Jeruk Medan",25000
2021-01-26,"Pasar Grogol","Jeruk Medan",25000
2021-01-27,"Pasar Grogol","Jeruk Medan",25000
2021-01-28,"Pasar Grogol","Jeruk Medan",25000
2021-01-29,"Pasar Grogol","Jeruk Medan",25000
2021-01-30,"Pasar Grogol","Jeruk Medan",25000
2021-01-31,"Pasar Grogol","Jeruk Medan",
2021-01-01,"Pasar Grogol","Daging Kambing",130000
2021-01-02,"Pasar Grogol","Daging Kambing",130000
2021-01-03,"Pasar Grogol","Daging Kambing",130000
2021-01-04,"Pasar Grogol","Daging Kambing",130000
2021-01-05,"Pasar Grogol","Daging Kambing",130000
2021-01-06,"Pasar Grogol","Daging Kambing",130000
2021-01-07,"Pasar Grogol","Daging Kambing",130000
2021-01-08,"Pasar Grogol","Daging Kambing",130000
2021-01-09,"Pasar Grogol","Daging Kambing",130000
2021-01-10,"Pasar Grogol","Daging Kambing",130000
2021-01-11,"Pasar Grogol","Daging Kambing",130000
2021-01-12,"Pasar Grogol","Daging Kambing",130000
2021-01-13,"Pasar Grogol","Daging Kambing",130000
2021-01-14,"Pasar Grogol","Daging Kambing",130000
2021-01-15,"Pasar Grogol","Daging Kambing",130000
2021-01-16,"Pasar Grogol","Daging Kambing",130000
2021-01-17,"Pasar Grogol","Daging Kambing",130000
2021-01-18,"Pasar Grogol","Daging Kambing",130000
2021-01-19,"Pasar Grogol","Daging Kambing",130000
2021-01-20,"Pasar Grogol","Daging Kambing",130000
2021-01-21,"Pasar Grogol","Daging Kambing",130000
2021-01-22,"Pasar Grogol","Daging Kambing",140000
2021-01-23,"Pasar Grogol","Daging Kambing",120000
2021-01-24,"Pasar Grogol","Daging Kambing",120000
2021-01-25,"Pasar Grogol","Daging Kambing",120000
2021-01-26,"Pasar Grogol","Daging Kambing",120000
2021-01-27,"Pasar Grogol","Daging Kambing",120000
2021-01-28,"Pasar Grogol","Daging Kambing",120000
2021-01-29,"Pasar Grogol","Daging Kambing",120000
2021-01-30,"Pasar Grogol","Daging Kambing",120000
2021-01-31,"Pasar Grogol","Daging Kambing",
2021-01-01,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-02,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-03,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-04,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-05,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-06,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-07,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-08,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-09,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-10,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-11,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-12,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-13,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-14,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-15,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-16,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-17,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-18,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-19,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-20,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-21,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-22,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-23,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-24,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-25,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-26,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-27,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-28,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-29,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-30,"Pasar Grogol","Daging Babi Berlemak",100000
2021-01-31,"Pasar Grogol","Daging Babi Berlemak",
2021-01-01,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-02,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-03,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-04,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-05,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-06,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-07,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-08,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-09,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-10,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-11,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-12,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-13,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-14,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-15,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-16,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-17,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-18,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-19,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-20,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-21,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-22,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-23,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-24,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-25,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-26,"Pasar Grogol","Ikan Bandeng (sedang)",40000
2021-01-27,"Pasar Grogol","Ikan Bandeng (sedang)",45000
2021-01-28,"Pasar Grogol","Ikan Bandeng (sedang)",45000
2021-01-29,"Pasar Grogol","Ikan Bandeng (sedang)",45000
2021-01-30,"Pasar Grogol","Ikan Bandeng (sedang)",45000
2021-01-31,"Pasar Grogol","Ikan Bandeng (sedang)",
2021-01-01,"Pasar Grogol","Ikan Mas",40000
